"rules","support","confidence","coverage","lift","count"
"{Maria Nila Head & Hair Heal Conditioner 100 ml,Maria Nila True Soft Shampoo 100 ml} => {Maria Nila True Soft Conditioner 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Maria Nila Head & Hair Heal Conditioner 100 ml,Maria Nila True Soft Conditioner 100 ml} => {Maria Nila True Soft Shampoo 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,17343,2
"{Maria Nila Head & Hair Heal Shampoo 100 ml,Maria Nila True Soft Shampoo 100 ml} => {Maria Nila True Soft Conditioner 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Maria Nila True Soft Argan Oil 100 ml,Maria Nila True Soft Shampoo 100 ml} => {Maria Nila True Soft Conditioner 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Maria Nila True Soft Argan Oil 100 ml,Maria Nila True Soft Conditioner 100 ml} => {Maria Nila True Soft Shampoo 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,17343,2
"{Batiste Dry Shampoo Original 50 ml,L'Occitane Almond Delicious Hands Cream 30 ml} => {Pyunkang Yul Calming Mask Pack 1 Piece}",1.4415037767399e-05,1,1.4415037767399e-05,4784.27586206897,2
"{Batiste Dry Shampoo Original 50 ml,Pyunkang Yul Calming Mask Pack 1 Piece} => {L'Occitane Almond Delicious Hands Cream 30 ml}",1.4415037767399e-05,1,1.4415037767399e-05,9910.28571428571,2
"{L'Occitane Almond Delicious Hands Cream 30 ml,Pyunkang Yul Calming Mask Pack 1 Piece} => {Batiste Dry Shampoo Original 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Batiste Dry Shampoo Original 50 ml,L'Occitane Almond Delicious Hands Cream 30 ml} => {Neccin Shampoo Sensitive Balance Nr. 4 - 1000 ml}",1.4415037767399e-05,1,1.4415037767399e-05,2351.59322033898,2
"{Batiste Dry Shampoo Original 50 ml,Neccin Shampoo Sensitive Balance Nr. 4 - 1000 ml} => {L'Occitane Almond Delicious Hands Cream 30 ml}",1.4415037767399e-05,1,1.4415037767399e-05,9910.28571428571,2
"{L'Occitane Almond Delicious Hands Cream 30 ml,Neccin Shampoo Sensitive Balance Nr. 4 - 1000 ml} => {Batiste Dry Shampoo Original 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Batiste Dry Shampoo Original 50 ml,L'Occitane Almond Delicious Hands Cream 30 ml} => {Beauty of Joseon Centella Asiatica Calming Mask 1 Piece}",1.4415037767399e-05,1,1.4415037767399e-05,2010.78260869565,2
"{Batiste Dry Shampoo Original 50 ml,Beauty of Joseon Centella Asiatica Calming Mask 1 Piece} => {L'Occitane Almond Delicious Hands Cream 30 ml}",1.4415037767399e-05,1,1.4415037767399e-05,9910.28571428571,2
"{Beauty of Joseon Centella Asiatica Calming Mask 1 Piece,L'Occitane Almond Delicious Hands Cream 30 ml} => {Batiste Dry Shampoo Original 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Batiste Dry Shampoo Original 50 ml,Pyunkang Yul Calming Mask Pack 1 Piece} => {Neccin Shampoo Sensitive Balance Nr. 4 - 1000 ml}",1.4415037767399e-05,1,1.4415037767399e-05,2351.59322033898,2
"{Batiste Dry Shampoo Original 50 ml,Neccin Shampoo Sensitive Balance Nr. 4 - 1000 ml} => {Pyunkang Yul Calming Mask Pack 1 Piece}",1.4415037767399e-05,1,1.4415037767399e-05,4784.27586206897,2
"{Neccin Shampoo Sensitive Balance Nr. 4 - 1000 ml,Pyunkang Yul Calming Mask Pack 1 Piece} => {Batiste Dry Shampoo Original 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Batiste Dry Shampoo Original 50 ml,Pyunkang Yul Calming Mask Pack 1 Piece} => {Beauty of Joseon Centella Asiatica Calming Mask 1 Piece}",1.4415037767399e-05,1,1.4415037767399e-05,2010.78260869565,2
"{Batiste Dry Shampoo Original 50 ml,Beauty of Joseon Centella Asiatica Calming Mask 1 Piece} => {Pyunkang Yul Calming Mask Pack 1 Piece}",1.4415037767399e-05,1,1.4415037767399e-05,4784.27586206897,2
"{Batiste Dry Shampoo Original 50 ml,Neccin Shampoo Sensitive Balance Nr. 4 - 1000 ml} => {Beauty of Joseon Centella Asiatica Calming Mask 1 Piece}",1.4415037767399e-05,1,1.4415037767399e-05,2010.78260869565,2
"{Batiste Dry Shampoo Original 50 ml,Beauty of Joseon Centella Asiatica Calming Mask 1 Piece} => {Neccin Shampoo Sensitive Balance Nr. 4 - 1000 ml}",1.4415037767399e-05,1,1.4415037767399e-05,2351.59322033898,2
"{Beauty of Joseon Centella Asiatica Calming Mask 1 Piece,Neccin Shampoo Sensitive Balance Nr. 4 - 1000 ml} => {Batiste Dry Shampoo Original 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Clinique Anti-Blemish + Line Correcting Serum 30 ml,Clinique Blackhead Solutions 7 Day Deep Pore Cleanse & Scrub 125 ml } => {Clinique Anti-Blemish Solutions All-Over Clearing Treatment 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,4784.27586206897,2
"{Clinique Anti-Blemish Solutions All-Over Clearing Treatment 50 ml,Clinique Blackhead Solutions 7 Day Deep Pore Cleanse & Scrub 125 ml } => {Clinique Anti-Blemish + Line Correcting Serum 30 ml}",1.4415037767399e-05,1,1.4415037767399e-05,12613.0909090909,2
"{Clinique Anti-Blemish + Line Correcting Serum 30 ml,Clinique Anti-Blemish Clarifying Lotion 200 ml } => {Clinique Anti-Blemish Solutions All-Over Clearing Treatment 50 ml}",1.4415037767399e-05,1,1.4415037767399e-05,4784.27586206897,2
"{Clinique Anti-Blemish + Line Correcting Serum 30 ml,Clinique Blackhead Solutions 7 Day Deep Pore Cleanse & Scrub 125 ml } => {Clinique Anti-Blemish Clarifying Lotion 200 ml }",1.4415037767399e-05,1,1.4415037767399e-05,3384,2
"{Clinique Anti-Blemish + Line Correcting Serum 30 ml,Clinique Anti-Blemish Clarifying Lotion 200 ml } => {Clinique Blackhead Solutions 7 Day Deep Pore Cleanse & Scrub 125 ml }",1.4415037767399e-05,1,1.4415037767399e-05,4080.70588235294,2
"{Clinique Anti-Blemish Clarifying Lotion 200 ml ,Clinique Blackhead Solutions 7 Day Deep Pore Cleanse & Scrub 125 ml } => {Clinique Anti-Blemish + Line Correcting Serum 30 ml}",1.4415037767399e-05,1,1.4415037767399e-05,12613.0909090909,2
"{By Stær BRAIDED Hairtie - Multi Orange/Yellow Glitter ,By Stær BRAIDED Hairtie - Pastel Yellow} => {By Stær BRAIDED Hairtie - Glitter Purple}",1.4415037767399e-05,1,1.4415037767399e-05,8161.41176470588,2
"{Sanzi Beauty Refreshing Eye Cream 15 ml,Sanzi Beauty Softening Hand Cream 50 ml} => {Sanzi Beauty Mascara Volume & Curl 6 ml - Black (GWP)}",1.4415037767399e-05,1,1.4415037767399e-05,1206.46956521739,2
"{Sanzi Beauty Mascara Volume & Curl 6 ml - Black (GWP),Sanzi Beauty Softening Hand Cream 50 ml} => {Sanzi Beauty Refreshing Eye Cream 15 ml}",1.4415037767399e-05,1,1.4415037767399e-05,11562,2
"{Kevin Murphy STAYING.ALIVE 40 ml ,Mini Murphys - Vælg 3 Produkter} => {ESEA Protective Hair Booster 30 ml }",1.4415037767399e-05,1,1.4415037767399e-05,19.9402127048002,2
"{ESEA Protective Hair Booster 30 ml ,Kevin Murphy STAYING.ALIVE 40 ml } => {Mini Murphys - Vælg 3 Produkter}",1.4415037767399e-05,1,1.4415037767399e-05,1541.6,2
"{Garnier Cryo Jelly Face Mask 27 ml,Garnier Skinactive 1/2 Million Probiotics Fractions Repairing Eye Mask 1 Piece} => {Garnier Skinactive 2 Million Probiotics Fractions Repairing Sheet Mask 1 Piece }",1.4415037767399e-05,1,1.4415037767399e-05,27748.8,2
"{Garnier Skinactive 1/2 Million Probiotics Fractions Repairing Eye Mask 1 Piece,Garnier Skinactive 2 Million Probiotics Fractions Repairing Sheet Mask 1 Piece } => {Garnier Cryo Jelly Face Mask 27 ml}",1.4415037767399e-05,1,1.4415037767399e-05,19820.5714285714,2
"{Garnier Cryo Jelly Eye Mask 5 ml,Garnier Cryo Jelly Face Mask 27 ml} => {Garnier Skinactive 2 Million Probiotics Fractions Repairing Sheet Mask 1 Piece }",1.4415037767399e-05,1,1.4415037767399e-05,27748.8,2
"{Garnier Cryo Jelly Eye Mask 5 ml,Garnier Skinactive 2 Million Probiotics Fractions Repairing Sheet Mask 1 Piece } => {Garnier Cryo Jelly Face Mask 27 ml}",1.4415037767399e-05,1,1.4415037767399e-05,19820.5714285714,2
"{Garnier Cryo Jelly Face Mask 27 ml,Garnier Skinactive 1/2 Million Probiotics Fractions Repairing Eye Mask 1 Piece} => {Garnier Cryo Jelly Eye Mask 5 ml}",1.4415037767399e-05,1,1.4415037767399e-05,8161.41176470588,2
"{Garnier Cryo Jelly Eye Mask 5 ml,Garnier Cryo Jelly Face Mask 27 ml} => {Garnier Skinactive 1/2 Million Probiotics Fractions Repairing Eye Mask 1 Piece}",1.4415037767399e-05,1,1.4415037767399e-05,19820.5714285714,2
"{Björn Axén Curl Creator Cream 150 ml,Björn Axén Repair Conditioner 75 ml} => {Björn Axén Repair Shampoo 75 ml}",1.4415037767399e-05,1,1.4415037767399e-05,9910.28571428571,2
"{Björn Axén Curl Creator Cream 150 ml,Björn Axén Repair Shampoo 75 ml} => {Björn Axén Repair Conditioner 75 ml}",1.4415037767399e-05,1,1.4415037767399e-05,17343,2
"{Meraki Dish Brush Bamboo Black ,Meraki Dish Wash Forest Garden 1000 ml} => {Meraki Replacement Dish Brushes 2 Pack}",1.4415037767399e-05,1,1.4415037767399e-05,1206.46956521739,2
"{Anua Heartleaf 77% Soothing Toner 500 ml,COSRX The Niacinamide 15 Serum 20 ml} => {ESEA Protective Hair Booster 30 ml }",1.4415037767399e-05,1,1.4415037767399e-05,19.9402127048002,2
"{Dermalogica Breakout Clearing Liquid Peel (GWP),Dermalogica Clear Start Cooling Aqua Jelly 59 ml} => {Dermalogica Clear Start Skin Soothing Hydrating Lotion 59 ml}",1.4415037767399e-05,1,1.4415037767399e-05,2351.59322033898,2
"{Maui Moisture Vanilla Bean Shampoo 385 ml,Tree Hut Shea Sugar Scrub Vanilla 510 gr.} => {Maui Moisture Vanilla Bean Conditioner 385 ml}",1.4415037767399e-05,1,1.4415037767399e-05,12613.0909090909,2
"{Maui Moisture Vanilla Bean Conditioner 385 ml,Tree Hut Shea Sugar Scrub Vanilla 510 gr.} => {Maui Moisture Vanilla Bean Shampoo 385 ml}",1.4415037767399e-05,1,1.4415037767399e-05,12613.0909090909,2
"{Davines LOVE Curl Hair Mask 250 ml,Davines LOVE Curl Primer 150 ml} => {Davines LOVE Curl Cleansing Cream 500 ml }",1.4415037767399e-05,1,1.4415037767399e-05,6937.2,2
"{Davines LOVE Curl Cleansing Cream 500 ml ,Davines LOVE Curl Primer 150 ml} => {Davines LOVE Curl Hair Mask 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,6306.54545454545,2
"{Davines LOVE Curl Shampoo 250 ml,Davines LOVE Curl Shampoo 75 ml} => {Davines LOVE Curl Conditioner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,1651.71428571429,2
"{Dennis Knudsen Private 368 Anti Hair Loss Treatment 15 ml (U),Dennis Knudsen Private 623 Caviar Booster Volume Conditioner 500 ml (U)} => {Dennis Knudsen Private 739 Gentle Caviar Detox Shampoo 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,3749.83783783784,2
"{Dennis Knudsen Private 238 Endless Caviar Fix Spray 150 ml (U),Dennis Knudsen Private 368 Anti Hair Loss Treatment 15 ml (U)} => {Dennis Knudsen Private 739 Gentle Caviar Detox Shampoo 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,3749.83783783784,2
"{L'Oreal Paris Elvital Glycolic Gloss Conditioner 150 ml,L'Oreal Paris Elvital Glycolic Gloss Rinse-Off Treatment 200 ml} => {L'Oreal Paris Elvital Glycolic Gloss Shampoo 200 ml}",4.32451133021969e-05,1,4.32451133021969e-05,11562,6
"{L'Oreal Paris Elvital Glycolic Gloss Rinse-Off Treatment 200 ml,L'Oreal Paris Elvital Glycolic Gloss Shampoo 200 ml} => {L'Oreal Paris Elvital Glycolic Gloss Conditioner 150 ml}",4.32451133021969e-05,1,4.32451133021969e-05,11562,6
"{L'Oreal Paris Elvital Glycolic Gloss Conditioner 150 ml,L'Oreal Paris Elvital Glycolic Gloss Rinse-Off Treatment 200 ml} => {L'Oréal Paris Elvital Glycolic Gloss Leave-in Serum 150 ml}",3.60375944184974e-05,0.833333333333333,4.32451133021969e-05,5781,5
"{L'Oreal Paris Elvital Glycolic Gloss Conditioner 150 ml,L'Oréal Paris Elvital Glycolic Gloss Leave-in Serum 150 ml} => {L'Oreal Paris Elvital Glycolic Gloss Rinse-Off Treatment 200 ml}",3.60375944184974e-05,0.833333333333333,4.32451133021969e-05,10510.9090909091,5
"{L'Oreal Paris Elvital Glycolic Gloss Rinse-Off Treatment 200 ml,L'Oreal Paris Elvital Glycolic Gloss Shampoo 200 ml} => {L'Oréal Paris Elvital Glycolic Gloss Leave-in Serum 150 ml}",3.60375944184974e-05,0.833333333333333,4.32451133021969e-05,5781,5
"{L'Oréal Paris Elvital Glycolic Gloss Leave-in Serum 150 ml,L'Oreal Paris Elvital Glycolic Gloss Shampoo 200 ml} => {L'Oreal Paris Elvital Glycolic Gloss Rinse-Off Treatment 200 ml}",3.60375944184974e-05,0.833333333333333,4.32451133021969e-05,10510.9090909091,5
"{Davines MOMO Conditioner 250 ml,Davines More Inside Relaxing Moisturizing Fluid 125 ml} => {Davines MOMO Shampoo 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,4955.14285714286,2
"{Davines MOMO Shampoo 250 ml,Davines More Inside Relaxing Moisturizing Fluid 125 ml} => {Davines MOMO Conditioner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,4955.14285714286,2
"{Derma Sun Lotion SPF 30 - 200 ml,Derma Sun Spray SPF 30 - 150 ml} => {Derma Sun Stick SPF 50 - 18 ml}",1.4415037767399e-05,1,1.4415037767399e-05,3083.2,2
"{Derma Sun Spray SPF 30 - 150 ml,Derma Sun Stick SPF 50 - 18 ml} => {Derma Sun Lotion SPF 30 - 200 ml}",1.4415037767399e-05,1,1.4415037767399e-05,3557.53846153846,2
"{Le Mini Macaron Dotting Tool,Le Mini Macaron Gel Polish 8,5 ml - Pearlescence} => {Le Mini Macaron Sanding Block White}",1.4415037767399e-05,1,1.4415037767399e-05,5781,2
"{Le Mini Macaron Gel Polish 8,5 ml - Pearlescence,Le Mini Macaron Sanding Block White} => {Le Mini Macaron Dotting Tool}",1.4415037767399e-05,1,1.4415037767399e-05,12613.0909090909,2
"{Le Mini Macaron Dotting Tool,Le Mini Macaron Sanding Block White} => {Le Mini Macaron Gel Polish 8,5 ml - Pearlescence}",1.4415037767399e-05,1,1.4415037767399e-05,13874.4,2
"{Le Mini Macaron Dotting Tool,Le Mini Macaron Gel Polish 8,5 ml - Pearlescence} => {Le Mini Macaron Gel Polish Removal Tool}",1.4415037767399e-05,1,1.4415037767399e-05,2720.47058823529,2
"{Le Mini Macaron Gel Polish 8,5 ml - Pearlescence,Le Mini Macaron Gel Polish Removal Tool} => {Le Mini Macaron Dotting Tool}",1.4415037767399e-05,1,1.4415037767399e-05,12613.0909090909,2
"{Le Mini Macaron Dotting Tool,Le Mini Macaron Gel Polish Removal Tool} => {Le Mini Macaron Gel Polish 8,5 ml - Pearlescence}",1.4415037767399e-05,1,1.4415037767399e-05,13874.4,2
"{Le Mini Macaron Gel Polish 8,5 ml - Pearlescence,Le Mini Macaron Sanding Block White} => {Le Mini Macaron Gel Polish Removal Tool}",1.4415037767399e-05,1,1.4415037767399e-05,2720.47058823529,2
"{Le Mini Macaron Gel Polish 8,5 ml - Pearlescence,Le Mini Macaron Gel Polish Removal Tool} => {Le Mini Macaron Sanding Block White}",1.4415037767399e-05,1,1.4415037767399e-05,5781,2
"{Maria Nila Extreme Spray 100 ml,REF.525 Extreme Hold Spray 300 ml} => {Stuhr Styling Hair Spray 250 ml - Extreme Hold}",1.4415037767399e-05,1,1.4415037767399e-05,11562,2
"{REF.525 Extreme Hold Spray 300 ml,Stuhr Styling Hair Spray 250 ml - Extreme Hold} => {Maria Nila Extreme Spray 100 ml}",1.4415037767399e-05,1,1.4415037767399e-05,12613.0909090909,2
"{Maria Nila Extreme Spray 100 ml,Stuhr Styling Hair Spray 250 ml - Extreme Hold} => {REF.525 Extreme Hold Spray 300 ml}",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{By Stær BRAIDED Hairtie - Multi Black/ Dark Grey Glitter,By Stær BRAIDED Hairtie - Multi Purple/ Rose Glitter} => {By Stær BRAIDED Hairtie - Multi Black/Gold Glitter}",1.4415037767399e-05,1,1.4415037767399e-05,4204.36363636364,2
"{By Stær BRAIDED Hairtie - Multi Black/Gold Glitter,By Stær BRAIDED Hairtie - Multi Purple/ Rose Glitter} => {By Stær BRAIDED Hairtie - Multi Black/ Dark Grey Glitter}",1.4415037767399e-05,1,1.4415037767399e-05,6306.54545454545,2
"{L'Oréal Pro Curl Expression Mask 250 ml,L'Oréal Pro Tecni. Art Bouncy Tender 150 ml} => {L'Oréal Pro Curl Expression Moisturizing Shampoo 300 ml}",1.4415037767399e-05,1,1.4415037767399e-05,13874.4,2
"{Jorgobé Hyaluronic Serum 30 ml,Jorgobé White Tea Balancing Cream 50 ml } => {Jorgobé AHA Glycolic Peeling Gel 65 ml (GWP)}",1.4415037767399e-05,1,1.4415037767399e-05,4335.75,2
"{Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Camomile Shampoo 1000 ml.}",1.4415037767399e-05,1,1.4415037767399e-05,9249.6,2
"{Urtekram Camomile Shampoo 1000 ml.,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml}",1.4415037767399e-05,1,1.4415037767399e-05,17343,2
"{Urtekram Camomile Shampoo 1000 ml.,Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml} => {Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Tea Tree Shampoo 500 ml }",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml,Urtekram Tea Tree Shampoo 500 ml } => {Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml}",1.4415037767399e-05,1,1.4415037767399e-05,17343,2
"{Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml,Urtekram Tea Tree Shampoo 500 ml } => {Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml }",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml,Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml } => {Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml}",1.4415037767399e-05,1,1.4415037767399e-05,17343,2
"{Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml,Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml } => {Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Find Balance Shampoo Fragrance Free 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,7708,2
"{Urtekram Find Balance Shampoo Fragrance Free 500 ml,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml}",1.4415037767399e-05,1,1.4415037767399e-05,17343,2
"{Urtekram Find Balance Shampoo Fragrance Free 500 ml,Urtekram Nordic Berries Conditioner Sea Buckthorn & Blueberry 180 ml} => {Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Urtekram Camomile Shampoo 1000 ml.,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Tea Tree Shampoo 500 ml }",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml,Urtekram Tea Tree Shampoo 500 ml } => {Urtekram Camomile Shampoo 1000 ml.}",1.4415037767399e-05,1,1.4415037767399e-05,9249.6,2
"{Urtekram Camomile Shampoo 1000 ml.,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml }",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml,Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml } => {Urtekram Camomile Shampoo 1000 ml.}",1.4415037767399e-05,1,1.4415037767399e-05,9249.6,2
"{Urtekram Camomile Shampoo 1000 ml.,Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml } => {Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Urtekram Camomile Shampoo 1000 ml.,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Find Balance Shampoo Fragrance Free 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,7708,2
"{Urtekram Find Balance Shampoo Fragrance Free 500 ml,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Camomile Shampoo 1000 ml.}",1.4415037767399e-05,1,1.4415037767399e-05,9249.6,2
"{Urtekram Camomile Shampoo 1000 ml.,Urtekram Find Balance Shampoo Fragrance Free 500 ml} => {Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml,Urtekram Tea Tree Shampoo 500 ml } => {Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml }",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml,Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml } => {Urtekram Tea Tree Shampoo 500 ml }",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml ,Urtekram Tea Tree Shampoo 500 ml } => {Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml,Urtekram Tea Tree Shampoo 500 ml } => {Urtekram Find Balance Shampoo Fragrance Free 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,7708,2
"{Urtekram Find Balance Shampoo Fragrance Free 500 ml,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Tea Tree Shampoo 500 ml }",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Urtekram Find Balance Shampoo Fragrance Free 500 ml,Urtekram Tea Tree Shampoo 500 ml } => {Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml,Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml } => {Urtekram Find Balance Shampoo Fragrance Free 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,7708,2
"{Urtekram Find Balance Shampoo Fragrance Free 500 ml,Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml} => {Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml }",1.4415037767399e-05,1,1.4415037767399e-05,10672.6153846154,2
"{Urtekram Find Balance Shampoo Fragrance Free 500 ml,Urtekram Start Over Hand Wash Sweet Ginger Flower 300 ml } => {Urtekram Rise & Shine Ultimate Repair Shampoo Spicy Orange Blossom 500 ml}",1.4415037767399e-05,1,1.4415037767399e-05,15416,2
"{Björn Axén Deep Conditioning Repair Hair Mask 200 ml,Björn Axen Repair Anti Break Treatment 125 ml} => {Björn Axén Repair Conditioner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,4955.14285714286,2
"{Björn Axén Deep Conditioning Repair Hair Mask 200 ml,Björn Axén Repair Conditioner 250 ml} => {Björn Axen Repair Anti Break Treatment 125 ml}",1.4415037767399e-05,1,1.4415037767399e-05,11562,2
"{Björn Axén Deep Conditioning Repair Hair Mask 200 ml,Björn Axen Repair Anti Break Treatment 125 ml} => {Björn Axén Repair Shampoo 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,3651.15789473684,2
"{Björn Axén Deep Conditioning Repair Hair Mask 200 ml,Björn Axén Repair Shampoo 250 ml} => {Björn Axen Repair Anti Break Treatment 125 ml}",1.4415037767399e-05,1,1.4415037767399e-05,11562,2
"{Björn Axén Deep Conditioning Repair Hair Mask 200 ml,Björn Axén Repair Conditioner 250 ml} => {Björn Axén Repair Shampoo 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,3651.15789473684,2
"{Björn Axén Deep Conditioning Repair Hair Mask 200 ml,Björn Axén Repair Shampoo 250 ml} => {Björn Axén Repair Conditioner 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,4955.14285714286,2
"{Kérastase Symbiose Anti-Pelliculaire Intensif Night Serum 90 ml,Kérastase Symbiose Masque Revitalisant Essentiel Hair Mask 200 ml} => {Kérastase Symbiose Bain Pureté Anti-Pelliculaire Shampoo 500 ml}",2.16225566510984e-05,1,2.16225566510984e-05,1415.75510204082,3
"{epiic hair care No. 10 Protect'it Heat Spray 150 ml,epiic hair care No. 3 Repair'it Masque ECOCERT® 200 ml} => {epiic hair care No. 20 Renew'it Dry Shampoo 250 ml}",1.4415037767399e-05,1,1.4415037767399e-05,8671.5,2
"{epiic hair care No. 20 Renew'it Dry Shampoo 250 ml,epiic hair care No. 3 Repair'it Masque ECOCERT® 200 ml} => {epiic hair care No. 10 Protect'it Heat Spray 150 ml}",1.4415037767399e-05,1,1.4415037767399e-05,13874.4,2
