"rules","support","confidence","coverage","lift","count"
"{Refectocil,Wella,Wonderskin} => {Meraki}",1.4415037767399e-05,1,1.4415037767399e-05,23.2518853695324,2
"{Meraki,Wella,Wonderskin} => {Refectocil}",1.4415037767399e-05,1,1.4415037767399e-05,30.6684350132626,2
"{Meraki,Refectocil,Wonderskin} => {Wella}",1.4415037767399e-05,1,1.4415037767399e-05,66.2895365504061,2
"{Refectocil,Rønsbøl,Wonderskin} => {Meraki}",1.4415037767399e-05,1,1.4415037767399e-05,23.2518853695324,2
"{Meraki,Rønsbøl,Wonderskin} => {Refectocil}",1.4415037767399e-05,1,1.4415037767399e-05,30.6684350132626,2
"{Meraki,Refectocil,Wonderskin} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{Barry M,Benecos,NYX Professional Makeup} => {Maybelline}",1.4415037767399e-05,1,1.4415037767399e-05,57.6658354114713,2
"{Benecos,Maybelline,NYX Professional Makeup} => {Barry M}",1.4415037767399e-05,1,1.4415037767399e-05,492,2
"{Barry M,Herôme,RIMMEL} => {Brushworks}",1.4415037767399e-05,1,1.4415037767399e-05,213.124423963134,2
"{Barry M,Brushworks,RIMMEL} => {Herôme}",1.4415037767399e-05,1,1.4415037767399e-05,199.344827586207,2
"{Barry M,Brushworks,Herôme} => {RIMMEL}",1.4415037767399e-05,1,1.4415037767399e-05,345.995012468828,2
"{Brushworks,Herôme,RIMMEL} => {Barry M}",1.4415037767399e-05,1,1.4415037767399e-05,492,2
"{Barry M,GOSH Copenhagen,Makeup Revolution} => {MAC Cosmetics}",1.4415037767399e-05,1,1.4415037767399e-05,65.0159325210872,2
"{Barry M,GOSH Copenhagen,Urtekram} => {Refectocil}",1.4415037767399e-05,1,1.4415037767399e-05,30.6684350132626,2
"{Barry M,Refectocil,Urtekram} => {GOSH Copenhagen}",1.4415037767399e-05,1,1.4415037767399e-05,61.5545696539485,2
"{GOSH Copenhagen,Refectocil,Urtekram} => {Barry M}",1.4415037767399e-05,1,1.4415037767399e-05,492,2
"{Barry M,Biosilk,Milk_shake} => {TIGI}",1.4415037767399e-05,1,1.4415037767399e-05,36.2634605331939,2
"{Barry M,Biosilk,TIGI} => {Milk_shake}",1.4415037767399e-05,1,1.4415037767399e-05,104.084021005251,2
"{Biosilk,Milk_shake,TIGI} => {Barry M}",1.4415037767399e-05,1,1.4415037767399e-05,492,2
"{Barry M,Garnier,NYX Professional Makeup} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{Barry M,Garnier,Rønsbøl} => {NYX Professional Makeup}",1.4415037767399e-05,1,1.4415037767399e-05,90.0935064935065,2
"{Barry M,Garnier,TIGI} => {Redken}",1.4415037767399e-05,1,1.4415037767399e-05,15.4074403109384,2
"{Barry M,Garnier,Redken} => {TIGI}",1.4415037767399e-05,1,1.4415037767399e-05,36.2634605331939,2
"{Barry M,Redken,TIGI} => {Garnier}",1.4415037767399e-05,1,1.4415037767399e-05,130.521166509878,2
"{Barry M,Sanzi Beauty,Xlash} => {NYX Professional Makeup}",1.4415037767399e-05,1,1.4415037767399e-05,90.0935064935065,2
"{Barry M,NYX Professional Makeup,Xlash} => {Sanzi Beauty}",1.4415037767399e-05,1,1.4415037767399e-05,83.530403371463,2
"{Barry M,NYX Professional Makeup,Sanzi Beauty} => {Xlash}",1.4415037767399e-05,1,1.4415037767399e-05,88.2034329307057,2
"{Barry M,Rønsbøl,Xlash} => {Redken}",1.4415037767399e-05,1,1.4415037767399e-05,15.4074403109384,2
"{Barry M,Redken,Xlash} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{Barry M,Redken,Rønsbøl} => {Xlash}",1.4415037767399e-05,1,1.4415037767399e-05,88.2034329307057,2
"{Barry M,CeraVe,COSRX} => {ESEA}",1.4415037767399e-05,1,1.4415037767399e-05,16.4955415527286,2
"{Barry M,Max Factor,NYX Professional Makeup} => {ESEA}",1.4415037767399e-05,1,1.4415037767399e-05,16.4955415527286,2
"{Barry M,ESEA,Max Factor} => {NYX Professional Makeup}",1.4415037767399e-05,1,1.4415037767399e-05,90.0935064935065,2
"{COSRX,K18,Mielle} => {Redken}",1.4415037767399e-05,1,1.4415037767399e-05,15.4074403109384,2
"{Blax,Innersense,Purely Professional} => {By Stær}",1.4415037767399e-05,1,1.4415037767399e-05,121.492119089317,2
"{Blax,By Stær,Purely Professional} => {Innersense}",1.4415037767399e-05,1,1.4415037767399e-05,97.4325842696629,2
"{Blax,By Stær,Innersense} => {Purely Professional}",1.4415037767399e-05,1,1.4415037767399e-05,386.473537604457,2
"{Beauty of Joseon,COSRX,Purely Professional} => {ESEA}",1.4415037767399e-05,1,1.4415037767399e-05,16.4955415527286,2
"{COSRX,ESEA,Purely Professional} => {Beauty of Joseon}",1.4415037767399e-05,1,1.4415037767399e-05,69.2680978532202,2
"{Beauty of Joseon,ESEA,Purely Professional} => {COSRX}",1.4415037767399e-05,1,1.4415037767399e-05,83.4801444043321,2
"{Lancôme,Origins,REF.} => {Biotherm}",1.4415037767399e-05,1,1.4415037767399e-05,16.9055684172048,2
"{Biotherm,Origins,REF.} => {Lancôme}",1.4415037767399e-05,1,1.4415037767399e-05,39.0938292476754,2
"{Biotherm,Lancôme,REF.} => {Origins}",1.4415037767399e-05,1,1.4415037767399e-05,58.3939393939394,2
"{Badeanstalten,Benecos,Brushworks} => {By Stær}",1.4415037767399e-05,1,1.4415037767399e-05,121.492119089317,2
"{Badeanstalten,Benecos,By Stær} => {Brushworks}",1.4415037767399e-05,1,1.4415037767399e-05,213.124423963134,2
"{Badeanstalten,Brushworks,By Stær} => {Benecos}",1.4415037767399e-05,1,1.4415037767399e-05,372.967741935484,2
"{Badeanstalten,Garnier,Intima} => {By Stær}",1.4415037767399e-05,1,1.4415037767399e-05,121.492119089317,2
"{By Stær,Garnier,Intima} => {Badeanstalten}",1.4415037767399e-05,1,1.4415037767399e-05,406.873900293255,2
"{Badeanstalten,Garnier,Nivea} => {By Stær}",1.4415037767399e-05,1,1.4415037767399e-05,121.492119089317,2
"{Badeanstalten,By Stær,Nivea} => {Garnier}",1.4415037767399e-05,1,1.4415037767399e-05,130.521166509878,2
"{Badeanstalten,Garnier,Max Factor} => {HH Simonsen}",1.4415037767399e-05,1,1.4415037767399e-05,52.3364768012071,2
"{Badeanstalten,HH Simonsen,Max Factor} => {Garnier}",1.4415037767399e-05,1,1.4415037767399e-05,130.521166509878,2
"{Garnier,HH Simonsen,Max Factor} => {Badeanstalten}",1.4415037767399e-05,1,1.4415037767399e-05,406.873900293255,2
"{Badeanstalten,ghd,NYX Professional Makeup} => {Olaplex}",1.4415037767399e-05,1,1.4415037767399e-05,37.0675928399679,2
"{Badeanstalten,NYX Professional Makeup,Olaplex} => {ghd}",1.4415037767399e-05,1,1.4415037767399e-05,62.2449528936743,2
"{ghd,NYX Professional Makeup,Olaplex} => {Badeanstalten}",1.4415037767399e-05,1,1.4415037767399e-05,406.873900293255,2
"{Australian Bodycare,Biosilk,Vild Nord} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{COSRX,Revlon,Vild Nord} => {Masque Me Up}",1.4415037767399e-05,1,1.4415037767399e-05,72.7551127425275,2
"{Masque Me Up,Revlon,Vild Nord} => {COSRX}",1.4415037767399e-05,1,1.4415037767399e-05,83.4801444043321,2
"{COSRX,Masque Me Up,Vild Nord} => {Revlon}",1.4415037767399e-05,1,1.4415037767399e-05,88.6543130990415,2
"{Biotherm,Elizabeth Arden,Helena Rubinstein} => {ESEA}",1.4415037767399e-05,1,1.4415037767399e-05,16.4955415527286,2
"{Biotherm,ESEA,Helena Rubinstein} => {Elizabeth Arden}",1.4415037767399e-05,1,1.4415037767399e-05,82.4385026737968,2
"{Maybelline,Parsa,Sibel} => {Ecooking}",1.4415037767399e-05,1,1.4415037767399e-05,50.7290676416819,2
"{Ecooking,Parsa,Sibel} => {Maybelline}",1.4415037767399e-05,1,1.4415037767399e-05,57.6658354114713,2
"{Ecooking,Maybelline,Sibel} => {Parsa}",1.4415037767399e-05,1,1.4415037767399e-05,347.729323308271,2
"{Ecooking,Maybelline,Parsa} => {Sibel}",1.4415037767399e-05,1,1.4415037767399e-05,352.142131979695,2
"{Brushworks,By Stær,Sibel} => {ghd}",1.4415037767399e-05,1,1.4415037767399e-05,62.2449528936743,2
"{Brushworks,ghd,Sibel} => {By Stær}",1.4415037767399e-05,1,1.4415037767399e-05,121.492119089317,2
"{Brushworks,By Stær,Sibel} => {Kérastase}",1.4415037767399e-05,1,1.4415037767399e-05,12.2026385224274,2
"{Brushworks,Kérastase,Sibel} => {By Stær}",1.4415037767399e-05,1,1.4415037767399e-05,121.492119089317,2
"{Brushworks,ghd,Sibel} => {Kérastase}",1.4415037767399e-05,1,1.4415037767399e-05,12.2026385224274,2
"{Brushworks,Kérastase,Sibel} => {ghd}",1.4415037767399e-05,1,1.4415037767399e-05,62.2449528936743,2
"{Milk_shake,Ole Henriksen,Sibel} => {Biotherm}",1.4415037767399e-05,1,1.4415037767399e-05,16.9055684172048,2
"{Biotherm,Milk_shake,Sibel} => {Ole Henriksen}",1.4415037767399e-05,1,1.4415037767399e-05,31.3262587491533,2
"{Benecos,Garnier,RIMMEL} => {Maybelline}",1.4415037767399e-05,1,1.4415037767399e-05,57.6658354114713,2
"{Garnier,Maybelline,RIMMEL} => {Benecos}",1.4415037767399e-05,1,1.4415037767399e-05,372.967741935484,2
"{Benecos,Brushworks,Garnier} => {Masque Me Up}",1.4415037767399e-05,1,1.4415037767399e-05,72.7551127425275,2
"{Benecos,Brushworks,Masque Me Up} => {Garnier}",1.4415037767399e-05,1,1.4415037767399e-05,130.521166509878,2
"{Benecos,Garnier,Masque Me Up} => {Brushworks}",1.4415037767399e-05,1,1.4415037767399e-05,213.124423963134,2
"{Benecos,By Stær,MAC Cosmetics} => {L'Oreal Paris}",1.4415037767399e-05,1,1.4415037767399e-05,46.7623862487361,2
"{Benecos,By Stær,L'Oreal Paris} => {MAC Cosmetics}",1.4415037767399e-05,1,1.4415037767399e-05,65.0159325210872,2
"{Benecos,L'Oreal Paris,MAC Cosmetics} => {By Stær}",1.4415037767399e-05,1,1.4415037767399e-05,121.492119089317,2
"{Benecos,Clinique,L'Oreal Paris} => {Max Factor}",1.4415037767399e-05,1,1.4415037767399e-05,72.6028257456829,2
"{Biotherm,Lacoste,Real Rebel} => {Lavinde Copenhagen}",1.4415037767399e-05,1,1.4415037767399e-05,109.679051383399,2
"{Biotherm,Lacoste,Lavinde Copenhagen} => {Real Rebel}",1.4415037767399e-05,1,1.4415037767399e-05,154.33147942158,2
"{Biosilk,Lacoste,Øvrige Mærker} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{Lacoste,Øvrige Mærker,Rønsbøl} => {Biosilk}",1.4415037767399e-05,1,1.4415037767399e-05,174.960907944515,2
"{Biosilk,Øvrige Mærker,Rønsbøl} => {Lacoste}",1.4415037767399e-05,1,1.4415037767399e-05,317.491990846682,2
"{Biosilk,Lacoste,Øvrige Mærker} => {Meraki}",1.4415037767399e-05,1,1.4415037767399e-05,23.2518853695324,2
"{Lacoste,Meraki,Øvrige Mærker} => {Biosilk}",1.4415037767399e-05,1,1.4415037767399e-05,174.960907944515,2
"{Biosilk,Meraki,Øvrige Mærker} => {Lacoste}",1.4415037767399e-05,1,1.4415037767399e-05,317.491990846682,2
"{Biosilk,Lacoste,Masque Me Up} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{Lacoste,Masque Me Up,Rønsbøl} => {Biosilk}",1.4415037767399e-05,1,1.4415037767399e-05,174.960907944515,2
"{Lacoste,Miqura,Xlash} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{Lacoste,Miqura,Sanzi Beauty} => {Meraki}",1.4415037767399e-05,1,1.4415037767399e-05,23.2518853695324,2
"{Ecooking,Lacoste,Miqura} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{ESEA,Lacoste,Miqura} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{Ecooking,Lacoste,Miqura} => {ESEA}",1.4415037767399e-05,1,1.4415037767399e-05,16.4955415527286,2
"{ESEA,Lacoste,Miqura} => {Ecooking}",1.4415037767399e-05,1,1.4415037767399e-05,50.7290676416819,2
"{Irina The Diva,Lacoste,Rønsbøl} => {Refectocil}",1.4415037767399e-05,1,1.4415037767399e-05,30.6684350132626,2
"{Lacoste,Øvrige Mærker,Rønsbøl} => {Meraki}",1.4415037767399e-05,1,1.4415037767399e-05,23.2518853695324,2
"{Lacoste,Meraki,Øvrige Mærker} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{Lacoste,Sanzi Beauty,TIGI} => {Meraki}",1.4415037767399e-05,1,1.4415037767399e-05,23.2518853695324,2
"{Australian Bodycare,Lacoste,Nivea} => {Redken}",1.4415037767399e-05,1,1.4415037767399e-05,15.4074403109384,2
"{Lacoste,Nivea,Redken} => {Australian Bodycare}",1.4415037767399e-05,1,1.4415037767399e-05,32.4623303696771,2
"{Australian Bodycare,Lacoste,Redken} => {Nivea}",1.4415037767399e-05,1,1.4415037767399e-05,89.4545454545455,2
"{Ecooking,Lacoste,Masque Me Up} => {Biotherm}",1.4415037767399e-05,1,1.4415037767399e-05,16.9055684172048,2
"{Biotherm,Ecooking,Lacoste} => {Masque Me Up}",1.4415037767399e-05,1,1.4415037767399e-05,72.7551127425275,2
"{Clinique,Lacoste,Meraki} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{Biotherm,Lacoste,Rønsbøl} => {Clinique}",1.4415037767399e-05,1,1.4415037767399e-05,20.3825473776994,2
"{Ecooking,Lacoste,Meraki} => {ESEA}",1.4415037767399e-05,1,1.4415037767399e-05,16.4955415527286,2
"{Biotherm,Lacoste,TIGI} => {Meraki}",1.4415037767399e-05,1,1.4415037767399e-05,23.2518853695324,2
"{Nivea,Pudderdåserne,Weleda} => {CeraVe}",1.4415037767399e-05,1,1.4415037767399e-05,51.4629080118694,2
"{CeraVe,Nivea,Weleda} => {Pudderdåserne}",1.4415037767399e-05,1,1.4415037767399e-05,60.7992988606486,2
"{CeraVe,Pudderdåserne,Weleda} => {Nivea}",1.4415037767399e-05,1,1.4415037767399e-05,89.4545454545455,2
"{Masque Me Up,Refectocil,Weleda} => {Clinique}",1.4415037767399e-05,1,1.4415037767399e-05,20.3825473776994,2
"{Clinique,Masque Me Up,Weleda} => {Refectocil}",1.4415037767399e-05,1,1.4415037767399e-05,30.6684350132626,2
"{Clinique,Refectocil,Weleda} => {Masque Me Up}",1.4415037767399e-05,1,1.4415037767399e-05,72.7551127425275,2
"{Maybelline,Olaplex,Weleda} => {Refectocil}",1.4415037767399e-05,1,1.4415037767399e-05,30.6684350132626,2
"{Olaplex,Refectocil,Weleda} => {Maybelline}",1.4415037767399e-05,1,1.4415037767399e-05,57.6658354114713,2
"{Biosilk,D:fi,Goldwell} => {ESEA}",1.4415037767399e-05,1,1.4415037767399e-05,16.4955415527286,2
"{D:fi,ESEA,Goldwell} => {Biosilk}",1.4415037767399e-05,1,1.4415037767399e-05,174.960907944515,2
"{Biosilk,D:fi,ESEA} => {Goldwell}",1.4415037767399e-05,1,1.4415037767399e-05,126.822669104205,2
"{D:fi,Davines,Revlon} => {Masque Me Up}",1.4415037767399e-05,1,1.4415037767399e-05,72.7551127425275,2
"{D:fi,Davines,Masque Me Up} => {Revlon}",1.4415037767399e-05,1,1.4415037767399e-05,88.6543130990415,2
"{Davines,Masque Me Up,Revlon} => {D:fi}",1.4415037767399e-05,1,1.4415037767399e-05,313.900452488688,2
"{D:fi,Davines,Revlon} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{D:fi,Davines,Rønsbøl} => {Revlon}",1.4415037767399e-05,1,1.4415037767399e-05,88.6543130990415,2
"{D:fi,Davines,Masque Me Up} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{D:fi,Davines,Rønsbøl} => {Masque Me Up}",1.4415037767399e-05,1,1.4415037767399e-05,72.7551127425275,2
"{D:fi,Elizabeth Arden,Rønsbøl} => {TIGI}",1.4415037767399e-05,1,1.4415037767399e-05,36.2634605331939,2
"{D:fi,Elizabeth Arden,TIGI} => {Rønsbøl}",1.4415037767399e-05,1,1.4415037767399e-05,53.8184639255237,2
"{Clean,MAC Cosmetics,Wet Brush } => {L'Oreal Paris}",1.4415037767399e-05,1,1.4415037767399e-05,46.7623862487361,2
"{Clean,L'Oreal Paris,Wet Brush } => {MAC Cosmetics}",1.4415037767399e-05,1,1.4415037767399e-05,65.0159325210872,2
"{Clean,L'Oreal Paris,MAC Cosmetics} => {Wet Brush }",1.4415037767399e-05,1,1.4415037767399e-05,104.712452830189,2
"{L'Oreal Paris,MAC Cosmetics,Wet Brush } => {Clean}",1.4415037767399e-05,1,1.4415037767399e-05,254.576146788991,2
"{Clean,MAC Cosmetics,Wet Brush } => {Nilens Jord}",1.4415037767399e-05,1,1.4415037767399e-05,42.158614402917,2
"{Clean,Nilens Jord,Wet Brush } => {MAC Cosmetics}",1.4415037767399e-05,1,1.4415037767399e-05,65.0159325210872,2
"{Clean,MAC Cosmetics,Nilens Jord} => {Wet Brush }",1.4415037767399e-05,1,1.4415037767399e-05,104.712452830189,2
"{MAC Cosmetics,Nilens Jord,Wet Brush } => {Clean}",1.4415037767399e-05,1,1.4415037767399e-05,254.576146788991,2
"{Clean,MAC Cosmetics,Wet Brush } => {Clarins}",1.4415037767399e-05,1,1.4415037767399e-05,28.4136801146836,2
"{Clarins,Clean,Wet Brush } => {MAC Cosmetics}",1.4415037767399e-05,1,1.4415037767399e-05,65.0159325210872,2
"{Clarins,Clean,MAC Cosmetics} => {Wet Brush }",1.4415037767399e-05,1,1.4415037767399e-05,104.712452830189,2
"{Clarins,MAC Cosmetics,Wet Brush } => {Clean}",1.4415037767399e-05,1,1.4415037767399e-05,254.576146788991,2
"{Clean,L'Oreal Paris,Wet Brush } => {Nilens Jord}",1.4415037767399e-05,1,1.4415037767399e-05,42.158614402917,2
"{Clean,Nilens Jord,Wet Brush } => {L'Oreal Paris}",1.4415037767399e-05,1,1.4415037767399e-05,46.7623862487361,2
"{Clean,L'Oreal Paris,Nilens Jord} => {Wet Brush }",1.4415037767399e-05,1,1.4415037767399e-05,104.712452830189,2
"{Clean,L'Oreal Paris,Wet Brush } => {Clarins}",1.4415037767399e-05,1,1.4415037767399e-05,28.4136801146836,2
"{Clarins,Clean,Wet Brush } => {L'Oreal Paris}",1.4415037767399e-05,1,1.4415037767399e-05,46.7623862487361,2
"{Clarins,Clean,L'Oreal Paris} => {Wet Brush }",1.4415037767399e-05,1,1.4415037767399e-05,104.712452830189,2
"{Clean,Nilens Jord,Wet Brush } => {Clarins}",1.4415037767399e-05,1,1.4415037767399e-05,28.4136801146836,2
"{Clarins,Clean,Wet Brush } => {Nilens Jord}",1.4415037767399e-05,1,1.4415037767399e-05,42.158614402917,2
"{Clarins,Clean,Nilens Jord} => {Wet Brush }",1.4415037767399e-05,1,1.4415037767399e-05,104.712452830189,2
"{Clean,L'Oreal Paris,MAC Cosmetics} => {Nilens Jord}",1.4415037767399e-05,1,1.4415037767399e-05,42.158614402917,2
"{Clean,MAC Cosmetics,Nilens Jord} => {L'Oreal Paris}",1.4415037767399e-05,1,1.4415037767399e-05,46.7623862487361,2
"{Clean,L'Oreal Paris,Nilens Jord} => {MAC Cosmetics}",1.4415037767399e-05,1,1.4415037767399e-05,65.0159325210872,2
"{Clean,L'Oreal Paris,MAC Cosmetics} => {Clarins}",1.4415037767399e-05,1,1.4415037767399e-05,28.4136801146836,2
"{Clarins,Clean,MAC Cosmetics} => {L'Oreal Paris}",1.4415037767399e-05,1,1.4415037767399e-05,46.7623862487361,2
"{Clarins,Clean,L'Oreal Paris} => {MAC Cosmetics}",1.4415037767399e-05,1,1.4415037767399e-05,65.0159325210872,2
"{Clean,MAC Cosmetics,Nilens Jord} => {Clarins}",1.4415037767399e-05,1,1.4415037767399e-05,28.4136801146836,2
"{Clarins,Clean,MAC Cosmetics} => {Nilens Jord}",1.4415037767399e-05,1,1.4415037767399e-05,42.158614402917,2
"{Clarins,Clean,Nilens Jord} => {MAC Cosmetics}",1.4415037767399e-05,1,1.4415037767399e-05,65.0159325210872,2
"{Clean,GOSH Copenhagen,Refectocil} => {Olaplex}",1.4415037767399e-05,1,1.4415037767399e-05,37.0675928399679,2
"{Clean,Olaplex,Refectocil} => {GOSH Copenhagen}",1.4415037767399e-05,1,1.4415037767399e-05,61.5545696539485,2
"{Clean,L'Oreal Paris,Nilens Jord} => {Clarins}",1.4415037767399e-05,1,1.4415037767399e-05,28.4136801146836,2
"{Clarins,Clean,L'Oreal Paris} => {Nilens Jord}",1.4415037767399e-05,1,1.4415037767399e-05,42.158614402917,2
"{Clarins,Clean,Nilens Jord} => {L'Oreal Paris}",1.4415037767399e-05,1,1.4415037767399e-05,46.7623862487361,2
"{Beauté Pacifique,Livol,Shiseido} => {Kevin Murphy}",1.4415037767399e-05,1,1.4415037767399e-05,29.6651699807569,2
"{Kevin Murphy,Livol,Shiseido} => {Beauté Pacifique}",1.4415037767399e-05,1,1.4415037767399e-05,51.2727272727273,2
"{Beauté Pacifique,Kevin Murphy,Livol} => {Shiseido}",1.4415037767399e-05,1,1.4415037767399e-05,180.421326397919,2
"{American Crew,Jean Paul Gaultier,Rabanne} => {ESEA}",1.4415037767399e-05,1,1.4415037767399e-05,16.4955415527286,2
"{American Crew,ESEA,Jean Paul Gaultier} => {Rabanne}",1.4415037767399e-05,1,1.4415037767399e-05,121.173799126638,2
"{American Crew,ESEA,Rabanne} => {Jean Paul Gaultier}",1.4415037767399e-05,1,1.4415037767399e-05,175.181818181818,2
"{Refectocil,Rønsbøl,Vita Liberata} => {Masque Me Up}",1.4415037767399e-05,1,1.4415037767399e-05,72.7551127425275,2
"{GOSH Copenhagen,Maybelline,Vita Liberata} => {Biotherm}",1.4415037767399e-05,1,1.4415037767399e-05,16.9055684172048,2
"{Cantu,Rabanne,Raunsborg} => {Lavinde Copenhagen}",1.4415037767399e-05,1,1.4415037767399e-05,109.679051383399,2
"{Cantu,Lavinde Copenhagen,Raunsborg} => {Rabanne}",1.4415037767399e-05,1,1.4415037767399e-05,121.173799126638,2
"{Cantu,NICMA Styling,Real Rebel} => {Lavinde Copenhagen}",2.16225566510984e-05,1,2.16225566510984e-05,109.679051383399,3
"{Cantu,Lavinde Copenhagen,NICMA Styling} => {Real Rebel}",2.16225566510984e-05,1,2.16225566510984e-05,154.33147942158,3
"{Cantu,Masque Me Up,NICMA Styling} => {Real Rebel}",1.4415037767399e-05,1,1.4415037767399e-05,154.33147942158,2
"{Cantu,Lernberger Stafsing,Real Rebel} => {Biotherm}",1.4415037767399e-05,1,1.4415037767399e-05,16.9055684172048,2
"{Biotherm,Cantu,Lernberger Stafsing} => {Real Rebel}",1.4415037767399e-05,1,1.4415037767399e-05,154.33147942158,2
"{Cantu,Ecooking,Lavinde Copenhagen} => {Real Rebel}",1.4415037767399e-05,1,1.4415037767399e-05,154.33147942158,2
"{Cantu,Mielle,Real Rebel} => {Biotherm}",1.4415037767399e-05,1,1.4415037767399e-05,16.9055684172048,2
"{Cantu,Pudderdåserne,Real Rebel} => {Masque Me Up}",1.4415037767399e-05,1,1.4415037767399e-05,72.7551127425275,2
"{Cantu,Masque Me Up,Pudderdåserne} => {Real Rebel}",1.4415037767399e-05,1,1.4415037767399e-05,154.33147942158,2
"{Cantu,Ecooking,Masque Me Up} => {Real Rebel}",2.16225566510984e-05,1,2.16225566510984e-05,154.33147942158,3
"{Cantu,Ole Henriksen,Real Rebel} => {Masque Me Up}",1.4415037767399e-05,1,1.4415037767399e-05,72.7551127425275,2
"{Cantu,Masque Me Up,Ole Henriksen} => {Real Rebel}",1.4415037767399e-05,1,1.4415037767399e-05,154.33147942158,2
"{Cantu,Masque Me Up,NICMA Styling} => {Lavinde Copenhagen}",1.4415037767399e-05,1,1.4415037767399e-05,109.679051383399,2
"{Cantu,Lavinde Copenhagen,Mielle} => {Masque Me Up}",1.4415037767399e-05,1,1.4415037767399e-05,72.7551127425275,2
"{Cantu,Lavinde Copenhagen,Mielle} => {TIGI}",1.4415037767399e-05,1,1.4415037767399e-05,36.2634605331939,2
"{Cantu,Lavinde Copenhagen,Mielle} => {Biotherm}",1.4415037767399e-05,1,1.4415037767399e-05,16.9055684172048,2
"{Cantu,La Roche-Posay,Lavinde Copenhagen} => {Biotherm}",1.4415037767399e-05,1,1.4415037767399e-05,16.9055684172048,2
"{Biotherm,Cantu,Masque Me Up} => {Lavinde Copenhagen}",1.4415037767399e-05,1,1.4415037767399e-05,109.679051383399,2
"{Cantu,Masque Me Up,Mielle} => {TIGI}",2.16225566510984e-05,1,2.16225566510984e-05,36.2634605331939,3
"{Cantu,Mielle,TIGI} => {Masque Me Up}",2.16225566510984e-05,1,2.16225566510984e-05,72.7551127425275,3
"{Biotherm,Cantu,Masque Me Up} => {Mielle}",1.4415037767399e-05,1,1.4415037767399e-05,81.5661375661376,2
"{Biotherm,Cantu,Masque Me Up} => {TIGI}",1.4415037767399e-05,1,1.4415037767399e-05,36.2634605331939,2
"{Color WOW,Living Proof,Redken} => {Kérastase}",1.4415037767399e-05,1,1.4415037767399e-05,12.2026385224274,2
"{Color WOW,Kérastase,Living Proof} => {Redken}",1.4415037767399e-05,1,1.4415037767399e-05,15.4074403109384,2
"{Color WOW,Living Proof,Redken} => {ESEA}",1.4415037767399e-05,1,1.4415037767399e-05,16.4955415527286,2
"{Color WOW,Kérastase,Living Proof} => {ESEA}",1.4415037767399e-05,1,1.4415037767399e-05,16.4955415527286,2
"{Living Proof,Redken,Wet Brush } => {Kérastase}",1.4415037767399e-05,1,1.4415037767399e-05,12.2026385224274,2
"{Kérastase,Living Proof,Wet Brush } => {Redken}",1.4415037767399e-05,1,1.4415037767399e-05,15.4074403109384,2
"{Living Proof,Moroccanoil,Pudderdåserne} => {Biotherm}",1.4415037767399e-05,1,1.4415037767399e-05,16.9055684172048,2
"{Biotherm,Living Proof,Pudderdåserne} => {Moroccanoil}",1.4415037767399e-05,1,1.4415037767399e-05,30.9903953540317,2
"{Biotherm,Living Proof,Moroccanoil} => {Pudderdåserne}",1.4415037767399e-05,1,1.4415037767399e-05,60.7992988606486,2
"{Ecooking,Nanoil,Stuhr} => {CeraVe}",1.4415037767399e-05,1,1.4415037767399e-05,51.4629080118694,2
"{CeraVe,Nanoil,Stuhr} => {Ecooking}",1.4415037767399e-05,1,1.4415037767399e-05,50.7290676416819,2
"{Nilens Jord,Sandstone,Schwarzkopf} => {GOSH Copenhagen}",1.4415037767399e-05,1,1.4415037767399e-05,61.5545696539485,2
"{Garnier,Nivea,Sandstone} => {Maybelline}",1.4415037767399e-05,1,1.4415037767399e-05,57.6658354114713,2
"{Garnier,Maybelline,Sandstone} => {Nivea}",1.4415037767399e-05,1,1.4415037767399e-05,89.4545454545455,2
"{Maybelline,Nivea,Sandstone} => {Garnier}",1.4415037767399e-05,1,1.4415037767399e-05,130.521166509878,2
"{Elizabeth Arden,GOSH Copenhagen,Sandstone} => {Maybelline}",1.4415037767399e-05,1,1.4415037767399e-05,57.6658354114713,2
"{Elizabeth Arden,Maybelline,Sandstone} => {GOSH Copenhagen}",1.4415037767399e-05,1,1.4415037767399e-05,61.5545696539485,2
